,Open Time,open,high,low,close,Close Time,DIF,DEA,MACD,EMA,RSI,BBL_70_1.3,BBM_70_1.3,BBU_70_1.3,BBB_70_1.3,BBP_70_1.3
299,2022-12-11 08:00:00,17127.49,17270.99,17071.0,17085.05,2022-12-12 07:59:59.999000064,-117.12,-244.53,127.41,18191.81,51.2,16261.12,18403.36,20545.59,23.28,0.2
300,2022-12-12 08:00:00,17085.05,17241.89,16871.85,17209.83,2022-12-13 07:59:59.999000064,-91.92,-214.01,122.09,18160.64,50.39,16225.89,18375.18,20524.47,23.39,0.2
301,2022-12-13 08:00:00,17208.93,18000.0,17080.14,17774.7,2022-12-14 07:59:59.999000064,-26.07,-176.42,150.35,18133.83,52.77,16192.98,18340.6,20488.23,23.42,0.24
302,2022-12-14 08:00:00,17775.82,18387.95,17660.94,17803.15,2022-12-15 07:59:59.999000064,28.1,-135.52,163.61,18123.74,61.9,16177.64,18304.0,20430.37,23.23,0.38
303,2022-12-15 08:00:00,17804.01,17854.82,17275.51,17356.34,2022-12-16 07:59:59.999000064,34.57,-101.5,136.07,18114.74,62.29,16162.63,18270.37,20378.11,23.07,0.39
304,2022-12-16 08:00:00,17356.96,17531.73,16527.32,16632.12,2022-12-17 07:59:59.999000064,-18.53,-84.91,66.38,18093.39,52.82,16137.61,18233.18,20328.74,22.99,0.29
305,2022-12-17 08:00:00,16631.5,16796.82,16579.85,16776.52,2022-12-18 07:59:59.999000064,-48.4,-77.6,29.21,18052.21,41.61,16091.81,18191.77,20291.72,23.09,0.13
306,2022-12-18 08:00:00,16777.54,16863.26,16663.07,16738.21,2022-12-19 07:59:59.999000064,-74.31,-76.94,2.64,18016.31,44.21,16051.81,18154.07,20256.32,23.16,0.17
307,2022-12-19 08:00:00,16739.0,16815.99,16256.3,16438.88,2022-12-20 07:59:59.999000064,-117.63,-85.08,-32.55,17980.32,43.65,16011.82,18115.48,20219.14,23.23,0.17
308,2022-12-20 08:00:00,16438.88,17061.27,16397.2,16895.56,2022-12-21 07:59:59.999000064,-113.81,-90.83,-22.98,17936.9,39.41,15963.76,18077.01,20190.26,23.38,0.11
309,2022-12-21 08:00:00,16896.15,16925.0,16723.0,16824.67,2022-12-22 07:59:59.999000064,-115.17,-95.7,-19.47,17907.59,47.83,15930.79,18046.1,20161.41,23.44,0.23
310,2022-12-22 08:00:00,16824.68,16868.52,16559.85,16821.43,2022-12-23 07:59:59.999000064,-115.18,-99.59,-15.59,17877.08,46.72,15896.45,18012.81,20129.17,23.5,0.22
311,2022-12-23 08:00:00,16821.9,16955.14,16731.13,16778.5,2022-12-24 07:59:59.999000064,-117.31,-103.14,-14.17,17847.36,46.68,15863.0,17976.33,20089.65,23.51,0.23
312,2022-12-24 08:00:00,16778.52,16869.99,16776.62,16836.12,2022-12-25 07:59:59.999000064,-113.04,-105.12,-7.92,17817.25,45.91,15829.25,17942.06,20054.88,23.55,0.22
313,2022-12-25 08:00:00,16835.73,16857.96,16721.0,16832.11,2022-12-26 07:59:59.999000064,-108.72,-105.84,-2.88,17789.6,47.16,15798.01,17910.17,20022.32,23.59,0.25
314,2022-12-26 08:00:00,16832.11,16944.52,16791.0,16919.39,2022-12-27 07:59:59.999000064,-97.14,-104.1,6.96,17762.63,47.08,15767.59,17875.44,19983.29,23.58,0.25
315,2022-12-27 08:00:00,16919.39,16972.83,16592.37,16706.36,2022-12-28 07:59:59.999000064,-103.95,-104.07,0.12,17738.88,49.21,15741.42,17837.88,19934.34,23.51,0.28
316,2022-12-28 08:00:00,16706.06,16785.19,16465.33,16547.31,2022-12-29 07:59:59.999000064,-120.79,-107.41,-13.38,17709.78,44.45,15709.95,17800.43,19890.92,23.49,0.24
317,2022-12-29 08:00:00,16547.32,16664.41,16488.91,16633.47,2022-12-30 07:59:59.999000064,-125.74,-111.08,-14.66,17677.04,41.21,15674.73,17763.63,19852.53,23.52,0.21
318,2022-12-30 08:00:00,16633.47,16677.35,16333.0,16607.48,2022-12-31 07:59:59.999000064,-130.25,-114.91,-15.34,17647.64,43.64,15642.87,17729.23,19815.58,23.54,0.24
319,2022-12-31 08:00:00,16607.48,16644.09,16470.0,16542.4,2023-01-01 07:59:59.999000064,-137.5,-119.43,-18.07,17618.34,43.06,15611.53,17692.7,19773.87,23.53,0.24
320,2023-01-01 08:00:00,16541.77,16628.0,16499.01,16616.75,2023-01-02 07:59:59.999000064,-135.68,-122.68,-13.0,17588.02,41.52,15579.66,17654.66,19729.67,23.51,0.23
321,2023-01-02 08:00:00,16617.17,16799.23,16548.7,16672.87,2023-01-03 07:59:59.999000064,-128.22,-123.79,-4.44,17560.67,44.02,15553.34,17612.48,19671.61,23.38,0.26
322,2023-01-03 08:00:00,16672.78,16778.4,16605.28,16675.18,2023-01-04 07:59:59.999000064,-120.74,-123.18,2.44,17535.66,45.88,15528.13,17574.51,19620.88,23.29,0.28
323,2023-01-04 08:00:00,16675.65,16991.87,16652.66,16850.36,2023-01-05 07:59:59.999000064,-99.53,-118.45,18.92,17511.43,45.98,15513.0,17525.89,19538.77,22.97,0.29
324,2023-01-05 08:00:00,16850.36,16879.82,16753.0,16831.85,2023-01-06 07:59:59.999000064,-83.25,-111.41,28.16,17492.81,51.95,15519.72,17469.87,19420.02,22.33,0.34
325,2023-01-06 08:00:00,16831.85,17041.0,16679.0,16950.65,2023-01-07 07:59:59.999000064,-60.07,-101.14,41.07,17474.19,51.29,15518.8,17420.39,19321.99,21.83,0.35
326,2023-01-07 08:00:00,16950.31,16981.91,16908.0,16943.57,2023-01-08 07:59:59.999000064,-41.79,-89.27,47.48,17459.43,55.23,15531.52,17368.37,19205.22,21.15,0.39
327,2023-01-08 08:00:00,16943.83,17176.99,16911.0,17127.83,2023-01-09 07:59:59.999000064,-12.29,-73.88,61.58,17444.91,54.97,15556.08,17313.15,19070.21,20.3,0.39
328,2023-01-09 08:00:00,17127.83,17398.8,17104.66,17178.26,2023-01-10 07:59:59.999000064,14.98,-56.11,71.08,17435.98,60.8,15584.25,17263.15,18942.05,19.45,0.46
329,2023-01-10 08:00:00,17179.04,17499.0,17146.34,17440.66,2023-01-11 07:59:59.999000064,57.11,-33.46,90.57,17428.74,62.28,15614.72,17215.84,18816.96,18.6,0.49
330,2023-01-11 08:00:00,17440.64,18000.0,17315.6,17943.26,2023-01-12 07:59:59.999000064,129.56,-0.86,130.42,17429.08,68.85,15654.51,17172.38,18690.25,17.68,0.59
331,2023-01-12 08:00:00,17943.26,19117.04,17892.05,18846.62,2023-01-13 07:59:59.999000064,256.91,50.69,206.21,17443.56,77.18,15690.91,17140.83,18590.75,16.92,0.78
332,2023-01-13 08:00:00,18846.62,20000.0,18714.12,19930.01,2023-01-14 07:59:59.999000064,440.18,128.59,311.59,17483.08,85.03,15726.8,17121.39,18515.99,16.29,1.12
333,2023-01-14 08:00:00,19930.01,21258.0,19888.05,20954.92,2023-01-15 07:59:59.999000064,660.51,234.97,425.54,17552.01,89.67,15783.65,17103.99,18424.32,15.44,1.57
334,2023-01-15 08:00:00,20952.76,21050.74,20551.01,20871.5,2023-01-16 07:59:59.999000064,818.95,351.77,467.18,17647.81,92.17,15804.46,17099.04,18393.61,15.14,1.99
335,2023-01-16 08:00:00,20872.99,21474.05,20611.48,21185.65,2023-01-17 07:59:59.999000064,958.82,473.18,485.64,17738.66,90.31,15806.3,17098.57,18390.84,15.12,1.96
336,2023-01-17 08:00:00,21185.65,21647.45,20841.31,21134.81,2023-01-18 07:59:59.999000064,1053.41,589.23,464.19,17835.75,91.08,15773.39,17107.07,18440.75,15.59,2.03
337,2023-01-18 08:00:00,21132.29,21650.0,20407.15,20677.47,2023-01-19 07:59:59.999000064,1079.04,687.19,391.85,17928.61,89.76,15688.82,17144.03,18599.23,16.98,1.87
338,2023-01-19 08:00:00,20677.47,21192.0,20659.19,21071.59,2023-01-20 07:59:59.999000064,1118.26,773.4,344.86,18006.05,79.04,15670.77,17211.95,18753.13,17.91,1.62
339,2023-01-20 08:00:00,21071.59,22755.93,20861.28,22667.21,2023-01-21 07:59:59.999000064,1263.53,871.43,392.1,18092.4,81.17,15610.13,17261.51,18912.89,19.13,1.65
340,2023-01-21 08:00:00,22666.0,23371.8,22422.0,22783.55,2023-01-22 07:59:59.999000064,1372.23,971.59,400.64,18221.23,86.99,15491.98,17341.45,19190.93,21.33,1.94
341,2023-01-22 08:00:00,22783.35,23078.71,22292.37,22707.88,2023-01-23 07:59:59.999000064,1435.72,1064.42,371.3,18349.74,87.3,15397.83,17426.74,19455.66,23.29,1.82
342,2023-01-23 08:00:00,22706.02,23180.0,22500.0,22916.45,2023-01-24 07:59:59.999000064,1485.74,1148.68,337.06,18472.46,85.81,15339.18,17517.8,19696.43,24.87,1.69
343,2023-01-24 08:00:00,22917.81,23162.2,22462.93,22632.89,2023-01-25 07:59:59.999000064,1485.37,1216.02,269.35,18597.68,86.5,15280.32,17607.8,19935.29,26.44,1.64
344,2023-01-25 08:00:00,22631.94,23816.73,22300.0,23060.94,2023-01-26 07:59:59.999000064,1502.31,1273.28,229.03,18711.32,80.72,15239.54,17689.68,20139.82,27.7,1.51
345,2023-01-26 08:00:00,23060.42,23282.47,22850.01,23009.65,2023-01-27 07:59:59.999000064,1494.36,1317.49,176.87,18833.83,82.62,15200.41,17781.09,20361.78,29.03,1.52
346,2023-01-27 08:00:00,23009.65,23500.0,22534.88,23074.16,2023-01-28 07:59:59.999000064,1476.25,1349.25,127.01,18951.46,81.58,15173.64,17871.34,20569.04,30.19,1.45
347,2023-01-28 08:00:00,23074.16,23189.0,22878.46,23022.6,2023-01-29 07:59:59.999000064,1441.13,1367.62,73.51,19067.59,81.89,15154.57,17962.4,20770.24,31.26,1.41
348,2023-01-29 08:00:00,23021.4,23960.54,22967.76,23742.3,2023-01-30 07:59:59.999000064,1454.6,1385.02,69.58,19178.97,80.66,15145.88,18052.7,20959.52,32.2,1.35
349,2023-01-30 08:00:00,23743.37,23800.51,22500.0,22826.15,2023-01-31 07:59:59.999000064,1375.5,1383.11,-7.62,19307.54,84.21,15136.69,18159.33,21181.96,33.29,1.42
350,2023-01-31 08:00:00,22827.38,23320.0,22714.77,23125.13,2023-02-01 07:59:59.999000064,1321.69,1370.83,-49.14,19406.69,67.15,15176.35,18259.98,21343.61,33.77,1.24
351,2023-02-01 08:00:00,23125.13,23812.66,22760.23,23732.66,2023-02-02 07:59:59.999000064,1312.94,1359.25,-46.31,19511.44,69.35,15201.91,18358.52,21515.12,34.39,1.26
352,2023-02-02 08:00:00,23731.41,24255.0,23363.27,23488.94,2023-02-03 07:59:59.999000064,1271.68,1341.74,-70.06,19630.31,73.33,15209.32,18460.35,21711.37,35.22,1.31
353,2023-02-03 08:00:00,23489.33,23715.7,23204.62,23431.9,2023-02-04 07:59:59.999000064,1220.31,1317.45,-97.14,19739.01,69.41,15230.14,18558.77,21887.41,35.87,1.24
354,2023-02-04 08:00:00,23431.9,23587.78,23253.96,23326.84,2023-02-05 07:59:59.999000064,1157.78,1285.52,-127.74,19843.04,68.46,15260.96,18657.5,22054.03,36.41,1.2
355,2023-02-05 08:00:00,23327.66,23433.33,22743.0,22932.91,2023-02-06 07:59:59.999000064,1064.17,1241.25,-177.08,19941.2,66.66,15301.67,18755.64,22209.6,36.83,1.16
356,2023-02-06 08:00:00,22932.91,23158.25,22628.13,22762.52,2023-02-07 07:59:59.999000064,965.1,1186.02,-220.92,20025.47,60.13,15354.87,18848.56,22342.24,37.07,1.08
357,2023-02-07 08:00:00,22762.52,23350.25,22745.78,23240.46,2023-02-08 07:59:59.999000064,914.62,1131.74,-217.12,20102.57,57.48,15421.75,18942.13,22462.51,37.17,1.04
358,2023-02-08 08:00:00,23242.42,23452.0,22665.85,22963.0,2023-02-09 07:59:59.999000064,842.51,1073.89,-231.39,20191.02,62.55,15479.38,19039.27,22599.16,37.4,1.09
359,2023-02-09 08:00:00,22961.85,23011.39,21688.0,21796.35,2023-02-10 07:59:59.999000064,683.34,995.78,-312.44,20269.07,58.13,15523.75,19122.07,22720.4,37.64,1.03
360,2023-02-10 08:00:00,21797.83,21938.16,21451.0,21625.19,2023-02-11 07:59:59.999000064,537.2,904.07,-366.87,20312.13,44.03,15585.13,19190.93,22796.73,37.58,0.86
361,2023-02-11 08:00:00,21625.19,21906.32,21599.78,21862.55,2023-02-12 07:59:59.999000064,435.51,810.36,-374.84,20349.12,42.37,15645.78,19255.69,22865.59,37.49,0.83
362,2023-02-12 08:00:00,21862.02,22090.0,21630.0,21783.54,2023-02-13 07:59:59.999000064,344.58,717.2,-372.62,20391.74,45.45,15714.14,19326.78,22939.43,37.38,0.85
363,2023-02-13 08:00:00,21782.37,21894.99,21351.07,21773.97,2023-02-14 07:59:59.999000064,268.64,627.49,-358.85,20430.91,44.58,15778.3,19393.58,23008.86,37.28,0.83
364,2023-02-14 08:00:00,21774.63,22319.08,21532.77,22199.84,2023-02-15 07:59:59.999000064,240.06,550.0,-309.94,20468.76,44.49,15848.83,19462.27,23075.7,37.13,0.82
365,2023-02-15 08:00:00,22199.84,24380.0,22047.28,24324.05,2023-02-16 07:59:59.999000064,384.38,516.88,-132.49,20517.52,50.52,15916.88,19535.28,23153.69,37.04,0.87
366,2023-02-16 08:00:00,24322.87,25250.0,23505.25,23517.72,2023-02-17 07:59:59.999000064,428.76,499.25,-70.5,20624.72,68.93,15974.66,19642.23,23309.8,37.34,1.14
367,2023-02-17 08:00:00,23517.72,25021.11,23339.37,24569.97,2023-02-18 07:59:59.999000064,542.57,507.92,34.65,20706.21,59.73,16036.35,19732.14,23427.93,37.46,1.01
368,2023-02-18 08:00:00,24568.24,24877.0,24430.0,24631.95,2023-02-19 07:59:59.999000064,630.51,532.44,98.07,20815.0,66.16,16091.32,19838.42,23585.52,37.78,1.13
369,2023-02-19 08:00:00,24632.05,25192.0,24192.57,24271.76,2023-02-20 07:59:59.999000064,663.48,558.65,104.84,20922.52,66.51,16151.06,19945.63,23740.19,38.05,1.12
370,2023-02-20 08:00:00,24272.51,25121.23,23840.83,24842.2,2023-02-21 07:59:59.999000064,727.26,592.37,134.89,21016.89,62.49,16222.69,20048.3,23873.92,38.16,1.05
371,2023-02-21 08:00:00,24843.89,25250.0,24148.34,24452.16,2023-02-22 07:59:59.999000064,737.83,621.46,116.37,21124.69,66.05,16287.52,20157.37,24027.23,38.4,1.11
372,2023-02-22 08:00:00,24450.67,24476.05,23574.69,24182.21,2023-02-23 07:59:59.999000064,716.17,640.4,75.77,21218.38,61.66,16345.23,20252.73,24160.22,38.59,1.04
373,2023-02-23 08:00:00,24182.21,24599.59,23608.0,23940.2,2023-02-24 07:59:59.999000064,671.73,646.67,25.06,21301.87,58.75,16409.07,20343.85,24278.63,38.68,0.99
374,2023-02-24 08:00:00,23940.2,24132.35,22841.19,23185.29,2023-02-25 07:59:59.999000064,569.04,631.14,-62.11,21376.19,56.15,16492.72,20437.89,24383.07,38.61,0.94
375,2023-02-25 08:00:00,23184.04,23219.13,22722.0,23157.07,2023-02-26 07:59:59.999000064,479.84,600.88,-121.04,21427.11,48.78,16609.53,20531.5,24453.47,38.2,0.84
376,2023-02-26 08:00:00,23157.07,23689.99,23059.18,23554.85,2023-02-27 07:59:59.999000064,436.22,567.95,-131.73,21475.84,48.53,16724.68,20622.64,24520.59,37.8,0.83
377,2023-02-27 08:00:00,23554.85,23897.99,23106.77,23492.09,2023-02-28 07:59:59.999000064,392.07,532.77,-140.7,21534.41,52.42,16844.25,20720.01,24595.76,37.41,0.87
378,2023-02-28 08:00:00,23492.09,23600.0,23020.97,23141.57,2023-03-01 07:59:59.999000064,325.05,491.23,-166.18,21589.55,51.75,16980.54,20820.77,24660.99,36.89,0.85
379,2023-03-01 08:00:00,23141.57,24000.0,23020.03,23628.97,2023-03-02 07:59:59.999000064,307.72,454.53,-146.81,21633.27,47.99,17103.14,20909.99,24716.83,36.41,0.79
380,2023-03-02 08:00:00,23629.76,23796.93,23195.9,23465.32,2023-03-03 07:59:59.999000064,277.58,419.14,-141.56,21689.51,53.16,17232.05,21007.2,24782.35,35.94,0.85
381,2023-03-03 08:00:00,23465.32,23476.95,21971.13,22354.34,2023-03-04 07:59:59.999000064,162.18,367.75,-205.57,21739.53,51.29,17365.87,21102.11,24838.35,35.41,0.82
382,2023-03-04 08:00:00,22354.34,22410.0,22157.08,22346.57,2023-03-05 07:59:59.999000064,69.29,308.05,-238.76,21756.85,40.72,17502.72,21181.76,24860.8,34.74,0.66
383,2023-03-05 08:00:00,22346.57,22662.09,22189.22,22430.24,2023-03-06 07:59:59.999000064,2.4,246.92,-244.52,21773.46,40.66,17640.88,21260.49,24880.1,34.05,0.65
384,2023-03-06 08:00:00,22430.24,22602.19,22258.0,22410.0,2023-03-07 07:59:59.999000064,-51.64,187.21,-238.85,21791.96,41.73,17783.73,21340.46,24897.2,33.33,0.65
385,2023-03-07 08:00:00,22409.41,22557.91,21927.0,22197.96,2023-03-08 07:59:59.999000064,-110.31,127.71,-238.02,21809.36,41.53,17926.66,21418.89,24911.12,32.61,0.64
386,2023-03-08 08:00:00,22198.56,22287.0,21580.0,21705.44,2023-03-09 07:59:59.999000064,-194.31,63.3,-257.61,21820.32,39.4,18082.14,21497.35,24912.57,31.77,0.6
387,2023-03-09 08:00:00,21704.37,21834.99,20042.72,20362.22,2023-03-10 07:59:59.999000064,-365.06,-22.37,-342.69,21817.05,34.83,18244.77,21571.03,24897.29,30.84,0.52
388,2023-03-10 08:00:00,20362.21,20367.78,19549.09,20150.69,2023-03-11 07:59:59.999000064,-511.55,-120.21,-391.35,21776.07,25.93,18383.02,21624.29,24865.57,29.98,0.31
389,2023-03-11 08:00:00,20150.69,20686.51,19765.03,20455.73,2023-03-12 07:59:59.999000064,-596.16,-215.4,-380.76,21730.29,24.84,18521.13,21674.91,24828.7,29.1,0.26
390,2023-03-12 08:00:00,20455.73,22150.0,20270.6,21997.11,2023-03-13 07:59:59.999000064,-532.7,-278.86,-253.84,21694.38,29.51,18674.55,21730.83,24787.1,28.13,0.29
391,2023-03-13 08:00:00,21998.05,24500.0,21813.88,24113.48,2023-03-14 07:59:59.999000064,-308.08,-284.7,-23.38,21702.94,47.49,18857.91,21807.7,24757.48,27.05,0.53
392,2023-03-14 08:00:00,24112.27,26386.87,23976.42,24670.41,2023-03-15 07:59:59.999000064,-84.15,-244.59,160.44,21770.81,61.99,19054.99,21913.97,24772.96,26.09,0.88
393,2023-03-15 08:00:00,24670.41,25196.97,23896.95,24285.66,2023-03-16 07:59:59.999000064,61.55,-183.36,244.91,21852.49,64.79,19258.22,22028.18,24798.15,25.15,0.98
394,2023-03-16 08:00:00,24285.66,25167.4,24123.0,24998.78,2023-03-17 07:59:59.999000064,231.89,-100.31,332.2,21921.03,61.39,19464.31,22134.4,24804.49,24.13,0.9
395,2023-03-17 08:00:00,24998.78,27756.84,24890.0,27395.13,2023-03-18 07:59:59.999000064,553.87,30.52,523.35,22007.72,65.1,19677.04,22251.07,24825.11,23.14,1.03
396,2023-03-18 08:00:00,27395.13,27724.85,26578.0,26907.49,2023-03-19 07:59:59.999000064,760.92,176.6,584.32,22159.48,74.18,19841.28,22400.29,24959.29,22.85,1.48
397,2023-03-19 08:00:00,26907.49,28390.1,26827.22,27972.87,2023-03-20 07:59:59.999000064,999.46,341.17,658.28,22293.23,70.13,20035.45,22542.62,25049.8,22.24,1.37
398,2023-03-20 08:00:00,27972.87,28472.0,27124.47,27717.01,2023-03-21 07:59:59.999000064,1154.54,503.85,650.69,22453.22,73.57,20197.67,22697.55,25197.43,22.03,1.56
399,2023-03-21 08:00:00,27717.01,28438.55,27303.1,28105.47,2023-03-22 07:59:59.999000064,1293.88,661.85,632.02,22601.49,71.41,20381.49,22848.09,25314.7,21.59,1.49
400,2023-03-22 08:00:00,28107.81,28868.05,26601.8,27250.97,2023-03-23 07:59:59.999000064,1320.14,793.51,526.63,22756.6,72.74,20549.6,23000.48,25451.37,21.31,1.54
401,2023-03-23 08:00:00,27250.97,28750.0,27105.0,28295.41,2023-03-24 07:59:59.999000064,1408.98,916.6,492.38,22883.2,65.46,20726.03,23133.45,25540.87,20.81,1.36
402,2023-03-24 08:00:00,28295.42,28374.3,27000.0,27454.47,2023-03-25 07:59:59.999000064,1395.45,1012.37,383.07,23035.66,69.52,20826.2,23268.43,25710.67,20.99,1.53
403,2023-03-25 08:00:00,27454.46,27787.33,27156.09,27462.95,2023-03-26 07:59:59.999000064,1369.62,1083.82,285.8,23160.13,63.01,20906.32,23375.93,25845.53,21.13,1.33
404,2023-03-26 08:00:00,27462.96,28194.4,27417.76,27968.05,2023-03-27 07:59:59.999000064,1374.07,1141.87,232.2,23281.34,63.05,20949.83,23468.93,25988.03,21.47,1.29
405,2023-03-27 08:00:00,27968.05,28023.86,26508.14,27124.91,2023-03-28 07:59:59.999000064,1294.63,1172.42,122.21,23413.36,65.37,20990.65,23570.29,26149.92,21.89,1.35
406,2023-03-28 08:00:00,27124.9,27520.0,26631.78,27261.07,2023-03-29 07:59:59.999000064,1228.51,1183.64,44.87,23517.91,58.67,21045.51,23655.13,26264.75,22.06,1.16
407,2023-03-29 08:00:00,27261.06,28650.0,27240.1,28348.6,2023-03-30 07:59:59.999000064,1249.46,1196.8,52.65,23623.35,59.41,21105.0,23742.69,26380.38,22.22,1.17
408,2023-03-30 08:00:00,28348.6,29184.68,27686.0,28028.53,2023-03-31 07:59:59.999000064,1226.1,1202.66,23.43,23756.46,64.83,21164.81,23852.27,26539.74,22.53,1.34
409,2023-03-31 08:00:00,28028.53,28656.69,27511.71,28465.36,2023-04-01 07:59:59.999000064,1228.67,1207.86,20.8,23876.8,62.17,21223.99,23951.66,26679.33,22.78,1.25
410,2023-04-01 08:00:00,28465.36,28819.71,28220.27,28452.73,2023-04-02 07:59:59.999000064,1215.67,1209.43,6.25,24006.05,64.35,21227.28,24034.51,26841.74,23.36,1.29
411,2023-04-02 08:00:00,28452.74,28530.0,27856.43,28171.87,2023-04-03 07:59:59.999000064,1169.23,1201.39,-32.15,24131.31,64.23,21234.02,24115.5,26996.98,23.9,1.25
412,2023-04-03 08:00:00,28171.87,28500.99,27200.24,27800.0,2023-04-04 07:59:59.999000064,1089.86,1179.08,-89.22,24245.13,61.52,21253.87,24193.58,27133.3,24.3,1.18
413,2023-04-04 08:00:00,27800.0,28444.44,27662.79,28165.47,2023-04-05 07:59:59.999000064,1044.41,1152.15,-107.74,24345.27,57.98,21278.63,24263.33,27248.02,24.6,1.09
414,2023-04-05 08:00:00,28165.47,28775.0,27805.1,28170.01,2023-04-06 07:59:59.999000064,997.26,1121.17,-123.91,24452.88,60.42,21309.03,24342.38,27375.73,24.92,1.13
415,2023-04-06 08:00:00,28170.01,28182.05,27711.0,28033.82,2023-04-07 07:59:59.999000064,938.09,1084.55,-146.47,24557.59,60.45,21332.15,24415.37,27498.59,25.26,1.11
416,2023-04-07 08:00:00,28033.83,28100.0,27766.94,27906.33,2023-04-08 07:59:59.999000064,870.87,1041.82,-170.95,24655.51,58.94,21362.09,24487.15,27612.2,25.52,1.07
417,2023-04-08 08:00:00,27906.34,28154.99,27859.02,27938.38,2023-04-09 07:59:59.999000064,810.83,995.62,-184.79,24747.08,57.46,21395.17,24556.18,27717.18,25.75,1.03
418,2023-04-09 08:00:00,27938.38,28530.0,27800.0,28323.76,2023-04-10 07:59:59.999000064,785.3,953.56,-168.25,24836.98,57.75,21432.22,24626.42,27820.62,25.94,1.02
419,2023-04-10 08:00:00,28323.76,29770.0,28170.0,29637.34,2023-04-11 07:59:59.999000064,861.14,935.07,-73.94,24935.2,61.22,21450.42,24691.85,27933.29,26.26,1.06
420,2023-04-11 08:00:00,29637.35,30550.0,29590.0,30200.42,2023-04-12 07:59:59.999000064,955.66,939.19,16.47,25067.65,70.27,21472.9,24789.14,28105.38,26.76,1.23
421,2023-04-12 08:00:00,30200.43,30486.0,29637.4,29888.07,2023-04-13 07:59:59.999000064,993.9,950.13,43.77,25212.24,73.2,21481.36,24890.21,28299.07,27.39,1.28
422,2023-04-13 08:00:00,29888.07,30595.0,29854.59,30373.84,2023-04-14 07:59:59.999000064,1051.29,970.36,80.93,25343.95,69.08,21488.49,24978.17,28467.84,27.94,1.2
423,2023-04-14 08:00:00,30373.84,31000.0,29966.0,30466.93,2023-04-15 07:59:59.999000064,1091.7,994.63,97.07,25485.64,71.78,21497.29,25076.52,28655.74,28.55,1.24
424,2023-04-15 08:00:00,30466.93,30595.6,30202.0,30295.09,2023-04-16 07:59:59.999000064,1097.21,1015.15,82.06,25625.96,72.28,21512.32,25177.02,28841.71,29.11,1.22
425,2023-04-16 08:00:00,30295.1,30549.99,30120.0,30304.65,2023-04-17 07:59:59.999000064,1089.78,1030.07,59.71,25757.48,69.77,21539.83,25276.55,29013.28,29.57,1.17
426,2023-04-17 08:00:00,30304.66,30316.06,29240.65,29430.27,2023-04-18 07:59:59.999000064,1001.8,1024.42,-22.62,25885.57,69.83,21584.22,25381.86,29179.51,29.92,1.15
427,2023-04-18 08:00:00,29430.27,30485.0,29096.78,30380.01,2023-04-19 07:59:59.999000064,997.21,1018.98,-21.77,25985.42,57.71,21651.3,25477.12,29302.93,30.03,1.02
428,2023-04-19 08:00:00,30380.01,30413.53,28520.0,28797.1,2023-04-20 07:59:59.999000064,855.98,986.38,-130.4,26109.21,64.93,21695.91,25579.08,29462.26,30.36,1.12
429,2023-04-20 08:00:00,28797.1,29088.3,28010.0,28243.65,2023-04-21 07:59:59.999000064,691.42,927.38,-235.97,26184.93,49.55,21769.89,25662.44,29554.99,30.34,0.9
430,2023-04-21 08:00:00,28243.65,28374.02,27125.0,27262.84,2023-04-22 07:59:59.999000064,476.37,837.18,-360.81,26242.92,45.45,21889.57,25754.53,29619.48,30.01,0.82
431,2023-04-22 08:00:00,27262.84,27882.72,27140.35,27816.85,2023-04-23 07:59:59.999000064,346.65,739.08,-392.42,26271.65,39.18,22017.97,25835.06,29652.16,29.55,0.69
432,2023-04-23 08:00:00,27816.85,27816.85,27311.25,27590.6,2023-04-24 07:59:59.999000064,223.02,635.87,-412.84,26315.18,43.94,22142.34,25920.13,29697.92,29.15,0.75
433,2023-04-24 08:00:00,27590.59,28000.0,26942.82,27510.93,2023-04-25 07:59:59.999000064,117.27,532.15,-414.88,26351.1,42.46,22272.95,26003.11,29733.26,28.69,0.71
434,2023-04-25 08:00:00,27510.93,28399.99,27192.0,28300.79,2023-04-26 07:59:59.999000064,96.08,444.93,-348.85,26383.77,41.92,22407.29,26085.05,29762.82,28.2,0.69
435,2023-04-26 08:00:00,28300.8,30036.0,27235.0,28415.29,2023-04-27 07:59:59.999000064,87.52,373.45,-285.93,26437.78,48.98,22529.79,26172.21,29814.63,27.83,0.79
436,2023-04-27 08:00:00,28415.29,29890.0,28378.86,29472.77,2023-04-28 07:59:59.999000064,164.17,331.59,-167.42,26493.48,49.94,22583.71,26230.67,29877.64,27.81,0.8
437,2023-04-28 08:00:00,29472.77,29599.54,28891.0,29311.7,2023-04-29 07:59:59.999000064,209.51,307.18,-97.67,26577.4,57.94,22660.04,26315.75,29971.45,27.78,0.93
438,2023-04-29 08:00:00,29311.69,29448.88,29031.0,29230.45,2023-04-30 07:59:59.999000064,236.16,292.97,-56.81,26654.43,56.44,22709.36,26383.51,30057.66,27.85,0.9
439,2023-04-30 08:00:00,29230.45,29969.39,29079.59,29233.21,2023-05-01 07:59:59.999000064,254.57,285.29,-30.72,26726.99,55.65,22759.53,26449.2,30138.88,27.9,0.88
440,2023-05-01 08:00:00,29233.2,29337.34,27666.95,28068.26,2023-05-02 07:59:59.999000064,173.16,262.87,-89.71,26797.59,55.67,22821.7,26520.07,30218.44,27.89,0.87
